news,fakeness
"#StopDividingForce | The essence of the article is not the way we are looking at it: @varnishant, Political Analyst https://t.co/Sk1iPfZrQF",1
"#StopDividingForce | The traitors need to be exposed : @sambitswaraj, National Spokesperson, BJP https://t.co/QhHVo8kfPD",1
"#StopDividingForce | Caste is the enemy of the Indian people: Suneet Chopra, Senior Leader, CPI(M) https://t.co/sviyU9Cm41",1
"#StopDividingForce | these are agenda driven people: @ARanganathan72, Contributor Swarajya https://t.co/OSX6omXgoE",1
"#StopDividingForce | Such articles are written by psychopaths: @ARanganathan72, Contributor Swarajya https://t.co/UPxGUNyWkT",1
#StopDividingForces | @RShivshankar takes you through a document prepared by Senate of Pakistan. https://t.co/DHpUYAobot,1
"#StopDividingForces | To us these Bravehearts were Indians: @gauravbh, National Spokesperson, BJP https://t.co/d4e4ruDhyV",1
HARD FACTS by @RShivshankar | #StopDividingForces https://t.co/QVYUoZVA5J,1
"Hard Fact | #StopDividingForces

Soldier not segregated along castes or creed. https://t.co/3o5vUEZuKM",1
"Hard Fact | #StopDividingForces

 Coffins are draped in secular Tri-colour. https://t.co/nNOuMgxc7Z",1
"Hard Fact | #StopDividingForces

Regiments are open to all faiths &amp; castes. https://t.co/d59j3MIl1L",1
"Hard Fact | #StopDividingForces

Forces take oath at Sarva Dharam Sthals https://t.co/5JXXetJUgp",1
"UK backs bid to blacklist Masood Azhar.

#AtharKhan with the details https://t.co/KVG9S1KWpD",1
Sopore Encounter: Security forces kill two terrorists; operation ends. https://t.co/hZ7uvTKIng,1
"There were no initial reports of casualties or damage
https://t.co/hhKOGiwDrm",1
"The move comes amid intense lobbying by India to get the country blacklisted
https://t.co/pEnvwUc4BW",1
"The court said it would consider his bail plea on February 25, the next date of hearing
https://t.co/ER6eoo2nQX",1
'We identify ourselves as Indians': CRPF hits back at a report. @NikunjGargN with details. https://t.co/fMSNk19pX5,1
"Should India play cricket with Pakistan?

WATCH #FranklySpeakingWithSonuNigam tomorrow at 7 PM. Join @navikakumar. https://t.co/x3VLgQx8YO",1
"Special judge Arun Bhardwaj said he would hear the matter on March 18
https://t.co/TOHbWtSnFk",1
"RT @timesnowsports: BIG announcement made by CoA chief Vinod Rai on #IPL2019

READ: https://t.co/cyPkfezj5q https://t.co/rnzCTlPnjd",1
#BCCIBetraysBraves | The country's stand is my stand: Former Indian Cricket Captain Kapil Dev https://t.co/mUgxF6ydS0,1
There is a report on using the divide in our country against us: BJP Spokesperson @sambitswaraj https://t.co/aXE67k9SeU,1
"The spectacle will play out on opposite ends of a 300-meter bridge connecting Venezuela with Colombia to the west
https://t.co/IfPgCJnhGM",1
"China delays the UNSC statement on Pulwama, opposed terror mention 

#Atharkhan with the details. https://t.co/RvAeWCwGdW",1
"The broader NSE Nifty inched up 1.80 points, or 0.01 per cent, to 10,791.65
https://t.co/hXoywYxcn7",1
"The director was under the critical condition and was hospitalized at  AIG Hospital, Gachibowli, in Hyderabad
https://t.co/fBHtlyFn2t",1
"#BCCIBetraysBraves | Dialogue has to be at multiple levels: 
@SudheenKulkarni, Political Activist https://t.co/foDWra1Qd2",1
"#BCCIBetraysBraves | BIG QUESTION

 Isn't a wishy washy response from BCCI an insult to martyred jawans? https://t.co/K2wkDTKe8z",1
"#BCCIBetraysBraves |  BIG QUESTION

Why can't BCCI issue a clear statement on boycotting Pak in the World Cup? https://t.co/6dmpN7Oc11",1
"New Delhi had lobbied hard to blacklist Islamabad over terror funding in the aftermath of the Pulwama attack
https://t.co/hXz6RujLU4",1
"According to the report, the three Kashmiris were travelling from Delhi to Haryana
https://t.co/Wt3N12Wh3b",1
We will place our concerns with Pakistan in front of the ICC: BCCI CoA Chief Vinod Rai. | #BoycottPak https://t.co/46VWh1jdLn,1
CRPF slams Caravan magazine's article on 'Caste Census'. https://t.co/H2yg0J2k43,1
"Analysts said FreshMenu's inability to scale up operations has been one of the reasons behind the sale.
https://t.co/1FjAdGKKMe",1
"PDP Ex-MLA orchestrated stone pelting, says Junaid Mattu (@Junaid_Mattu), Srinagar Mayor. https://t.co/1hdSlgyZvl",1
"The micro-blogging platform said that for Colin Crowell, the 2019 Lok Sabha election is a key priority for Twitter.
https://t.co/y9D0GpVlmb",1
FATF keeps Pak on grey list: Pak gets time till October to show action on terror funding. @Srinjoy_C with details. https://t.co/nOtd6Aprwc,1
2 Saudi sisters stopped in Hong Kong while fleeing to Australia https://t.co/NfrPccoK7y https://t.co/tU71d36gni,1
"Stop cricket with Pakistan, says Giriraj Singh; Tejashwi Yadav disagrees https://t.co/Suax34NLm6 https://t.co/AA7ouN0Prk",1
"5,000 survivors of sexual abuse march to Delhi for ""dignity"" https://t.co/1h0YL3G4gT

#DignityMarch https://t.co/CEZO5pHmxT",1
"On Sharad Pawar's party's 'alliance with MNS' advice, Congress's reply https://t.co/RdV1OkRcpM https://t.co/CnKH7lVoSP",1
"Gene-edited twins may be first humans with ""accidentally"" enhanced brains https://t.co/hhmkDHbJdf https://t.co/jZqNIFO2cM",1
".@LRC_NDTV | Should India stop playing cricket with Pakistan?

Watch full show: https://t.co/h31AJLLOg5 https://t.co/HiBINbKxlk",1
Using Water As Weapon Not So Simple: Foreign Media On Pulwama Aftermath https://t.co/LMfHSYq8RN #NDTVNewsBeeps https://t.co/MeyjgxpAqH,1
"9-year-old learnt 'good touch', 'bad touch' in school. 'Uncle' arrested https://t.co/rsx9EIGmYL https://t.co/hz43A0kTCI",1
"""Unlike BJP ministers..."": Tejashwi Yadav on criticism of lavish bungalow https://t.co/4AVbX6wRqn https://t.co/roxs1QR2S2",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/JmzqtBCjXB",1
"RT @moviesndtv: Salman Khan Says That He Only Launches 'Deserving Candidates' In Bollywood
https://t.co/W6NyyzrWN6 https://t.co/SuXv2YhHBs",1
RT @carandbike: The #cnbdaily - 22 February 2019 https://t.co/BDM8QdeHxI,1
40 people arrested in West Bengal for attack on Kashmiris https://t.co/J9ewFz1MXa https://t.co/7RxhHHyImo,1
"6 killed, at least 10 injured in fire at Tamil Nadu firecracker factory https://t.co/Cxg9DIvFUl https://t.co/HjbS0cXZBQ",1
"Amid global pressure, Pakistan government takes control of Jaish headquarters

Read here: https://t.co/hPYzNOuPs0 https://t.co/HVkNjH5yHz",1
"Journalist from Kashmir beaten up in Maharashtra's Pune, one arrested https://t.co/q83mVroL4r https://t.co/NyI36dstFQ",1
Chandrababu Naidu challenges Amit Shah to prove allegations against him https://t.co/NFdJ8XzCBV https://t.co/W5aJ2WpvG5,1
"BJP's UP ally talks of ""options"", Mamata Banerjee's party is among them https://t.co/AFvrlvoXHk https://t.co/0lkl5BhsgV",1
Rafale deal: Supreme Court to hear request to review its order on Tuesday https://t.co/UZWo5t1m0H https://t.co/bkgMckDmbr,1
"Should India stop playing cricket with Pakistan?

Image consultant @DILIPtheCHERIAN on @LRC_NDTV https://t.co/26uUgSEkOE",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/ErY1RGsBhP",1
Seven accused in Bihar shelter home case taken to Delhi for trial https://t.co/JEWP4LXPe3 https://t.co/MGZQSuveud,1
Rescue official who saved drowning man in Kumbh Mela dies in hospital https://t.co/N1BTFXh5wi https://t.co/IACAOHpZXj,1
"204 lions died in Gir in last 2 years, including 27 ""unnatural"" deaths https://t.co/5NDi32gsHU https://t.co/gdqRYZq8PD",1
"RT @moviesndtv: Disha Patani's Latest Parkour Video Is The Fitness Inspo You Need Right Now
https://t.co/ScVqFGlWue https://t.co/bpoqdX44l1",1
"RT @moviesndtv: A R Rahman Is The 'Quincy Jones Of India,' Says This Rapper
https://t.co/REbBTPUPkn https://t.co/1HFwZk7btk",1
"RT @NDTVProfit: Allahabad Bank Using Capital Infusion To Exit Corrective Action Framework
https://t.co/rYlRdb6pZm",1
"RT @moviesndtv: Stop Everything And Watch Alia Bhatt's Dance At Her BFF's Sangeet
https://t.co/SppYDlxUqy https://t.co/8FCBfrnmXy",1
"RT @NDTVProfit: Government Bans Unregulated Deposit Schemes
https://t.co/eIhvG95Sui",1
"RT @moviesndtv: Manisha Koirala: 'It's My Second Innings To Everything'
https://t.co/r4jpZB5WCA https://t.co/SsvVkJQQlT",1
"RT @NDTVProfit: Rupee Closes Higher At 71.17 Against Dollar, Posts Second Weekly Gain https://t.co/ZunD0vJHNh",1
"RT @NDTVProfit: SBI Tax Savings Scheme: Interest Rate, Lock-In Period, Other Details https://t.co/Qfu7kwP14c",1
"Lead story now on https://t.co/Fbzw6mR9Q5:  https://t.co/hPYzNOuPs0

#NDTVLeadStory https://t.co/l7CyDbhESs",1
#Rafale #RafaleDeal https://t.co/20VyODarsK,1
Universities across India urged to ensure safety of Kashmiri students https://t.co/W3Pc4n7Z6e https://t.co/w3h2iAa7Et,1
"RT @CricketNDTV: 1st ODI: Ekta Bisht helps #IndiaWomen win against England

#IndvsEng

READ: https://t.co/beO6ZOyKe2 https://t.co/qqMLYhjc7e",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/GGbbrZcx4h",1
"Pakistani woman asked to leave India, court says no coercive steps till February 28 https://t.co/InxWbWSAd9 https://t.co/78mUtNKcNo",1
"""No evidence"": Police drop sedition charge against 14 AMU students https://t.co/8bczRgFHQI https://t.co/EYITTPYAvT",1
Arun Jaitley's swipe at Congress for signing up surgical strikes General https://t.co/n9xEuNR4Jx https://t.co/ZtYbhZpDzH,1
Telangana government proposes to waive farm loans up to Rs. 1 lakh https://t.co/jgTZ6xpygM https://t.co/GV6ofCX6UW,1
Kolkata cops call CBI Joint Director Pankaj Srivastava in month-old case of alleged torture https://t.co/Me5ua6NeHU https://t.co/rXpLWj31n0,1
"Battle of 'gathbandhans'

Shiv Sena's Arvind Sawant on #TheBigFight https://t.co/pv8qzRAIsV",1
"Battle of 'gathbandhans'

Congress spokesperson @Pawankhera on #TheBigFight https://t.co/8gFJn3u18C",1
"Battle of 'gathbandhans'

Senior journalist @sagarikaghose on #TheBigFight https://t.co/EGCHoY3DK4",1
"Battle of 'gathbandhans'

AIADMK spokesperson Kovai Sathyan on #TheBigFight https://t.co/6p8bGPP1BT",1
"Battle of 'gathbandhans'

BJP leader Vivek Reddy on #TheBigFight https://t.co/cLm7asYoaz",1
"Battle of 'gathbandhans'

DMK spokesperson Saravanan Annadurai on #TheBigFight https://t.co/Cx1ptzvG99",1
"Here are the top headlines of the day on #TheNews

Watch LIVE now on https://t.co/hMlRpgrUU6 and NDTV 24x7 https://t.co/4O41UFjMhv",1
26-year-old man kills wife with axe after argument during lunch: Police https://t.co/DfRimr7WS5 https://t.co/j6jkF8SVza,1
NIA chargesheet names 8 over attempt to kill Shiv Sena leader in Punjab https://t.co/n3LgTL9uKj https://t.co/nWMrgFEILR,1
32 Tea Garden Workers Dead After Consuming Toxic Liquor In Assam https://t.co/HLeAg17ROP #NDTVNewsBeeps https://t.co/9FGrWmftbh,1
'Yellow' weather warning for hailstorm in Himachal Pradesh https://t.co/UQsBoGPwif https://t.co/zfblfiB6mg,1
"Amit Shah makes poll pitch for BJP in Kerala, slams opposition https://t.co/M8zRIv5Tv5 https://t.co/KdFQaFNP6J",1
Forfeiting World Cup match with Pakistan worse than surrender: Shashi Tharoor https://t.co/pFOrt5aCn0 https://t.co/L0hzopJ9P3,1
Seven of family burn to death after hut catches fire in West Bengal https://t.co/V4RO2rlhzC https://t.co/OSCm6d7dnE,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/ibdoVutK8B",1
"RT @Gadgets360: Building a Reputation in India More Important Than Making Money: Dyson
https://t.co/69xG4SgVAP",1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/4jICgH3pGS

#NDTVLeadStory https://t.co/lWSgwdcgvZ",1
"After Twitter, parliament panel summons Facebook, WhatsApp, Instagram https://t.co/d7LGuNgPRN https://t.co/Cplls6FsxJ",1
"CBI allowed by government to prosecute Congress's P Chidambaram in INX Media case; chargesheet soon, say sources https://t.co/9TSRnJP3wo",1
"Congress-DMK synonymous with corruption, NDA for development: Amit Shah https://t.co/lk8jSi3dAB https://t.co/1FUwMUuwtW",1
Interim bail to Agusta accused Rajiv Saxena extended till February 25 https://t.co/0nF69dZzy3 https://t.co/lbmK6iT4zS,1
Punjab Congress lawmakers back #NavjotSinghSidhu on #Pulwama comment https://t.co/WIrGNbuDIB https://t.co/Il7m5jdka7,1
"RT @Gadgets360: Nokia 3.2 (TA-1157) Passes Wi-Fi Certification, Tips Details Ahead of MWC Launch
https://t.co/dfzGdxvyPA",1
#RobertVadra appears before Enforcement Directorate for fifth time in Delhi https://t.co/jinSCVPyYH https://t.co/2VzBoWVcTo,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/PTK8cm96vZ",1
"RT @Gadgets360: Nintendo Switch to Get Xbox Game Pass, Xbox One Games: Report https://t.co/BEgbSUEjMb",1
Family of teen who joined ISIS will fight UK move to strip citizenship https://t.co/42wpvYkkOw https://t.co/GKeKfYhbqv,1
"RT @Gadgets360: Six Alcatel Smartphones' Photos, Specifications Leak Ahead of MWC 2019 https://t.co/1pyA1Q8AtQ",1
"RT @Gadgets360: ZTE's 5G Phone With Snapdragon 855 SoC Set to Debut at MWC 2019
https://t.co/PVjl3hQDcm",1
"RT @Gadgets360: Honor Band 4 Running Edition to Go on Sale on February 25 via Amazon
https://t.co/GJoEYY6k8Y",1
Rahul Gandhi treks 10 kilometres to visit Andhra Pradesh's Tirumala temple https://t.co/IkU22Hxxn5 https://t.co/IZLMLqoGgI,1
Green court refuses permission for registering garbage disposal vehicles https://t.co/GeGkOVI73v https://t.co/6aD1xhqGhH,1
Top court asks poll body about request to audit voting machine code https://t.co/JbHFWZFfcL https://t.co/spSJiJoZQg,1
"Python, on TV antenna, eats bird. Viral video will give you the chills
https://t.co/mI8dwjH9OV https://t.co/Ry3HDaLw80",1
"RT @moviesndtv: Telugu Filmmaker Kodi Ramakrishna Dies
https://t.co/4IKa1DdZwH https://t.co/JiLC50XyWc",1
"Not a ""single drop of politics"" in meet with Vijayakant, says Rajinikanth https://t.co/ORPg0x0Zsy https://t.co/OZ4B7GiLmj",1
Gold worth Rs. 6.24 crore seized at Chennai airport; 6 arrested https://t.co/meCMRwpd6A https://t.co/eaGpwzKoe5,1
Three Afghans arrested at Delhi airport with illegal gold worth Rs. 54 lakh https://t.co/afqzPlXmjl https://t.co/ZRNWNAObTE,1
"Cricket is not Indian game, kabaddi should be promoted: Sushil Modi https://t.co/wDl0BroX2C https://t.co/e870deglK7",1
"""Prime Time Minister"", ""Photoshoot Sarkaar"" In Rahul Gandhi's Swipe At PM https://t.co/k8Fjmf5Iis #NDTVNewsBeeps https://t.co/R1jAbfMgkZ",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/qConzXRxSJ",1
"RT @Gadgets360: Airtel Offers Samsung Galaxy S10, S10+ at Down Payment Starting at Rs. 9,099
https://t.co/uOnkb7uqfo",1
"RT @Gadgets360: Redmi Note 7 Pro Price Hinted at by CEO Ahead of Launch
https://t.co/dDDpQaN0vP",1
RT @Gadgets360: Nvidia GeForce MX250 and GeForce MX 230 Entry-Level GPUs for Laptops Listed https://t.co/znkb6mARAl,1
"RT @Gadgets360: Apple-Goldman Credit Card Poses Risks, May 'Blow Up,' Analyst Says https://t.co/Q7rPl1bXFj",1
"RT @Gadgets360: Pinterest Confidentially Files for IPO, Report Claims https://t.co/A5zxyiXdl3",1
This university wanted to give Shah Rukh Khan honorary doctorate. Why it couldn't https://t.co/IpMpsXvy2N https://t.co/poh1G3Zexj,1
"RT @CricketNDTV: #RohitSharma on verge of creating T20I history

#INDvAUS

READ: https://t.co/PPebkYRhiw https://t.co/XfvcZVkuWr",1
Sena sacks youth activists who allegedly assaulted two Kashmiri students https://t.co/tEOkMpsJpq https://t.co/xmHa6IAqSg,1
"RT @NDTVProfit: Edelweiss, Kotak Securities, JM Financials Figure In National Spot Exchange Scam: Report https://t.co/WUzYfk2sQe",1
"RT @NDTVProfit: Banks In Position To Pass On Benefit Of RBI Rate Cut: Niti Aayog
https://t.co/h1mkRgEgle",1
"RT @NDTVProfit: PM-KISAN Scheme: Rs. 6,000 Income Support For Farmers, Eligibility, Other Details
https://t.co/nkUbX8c5EA",1
RT @Gadgets360: Fortnite Hit Its Concurrent Player Peak This February #Fortnite https://t.co/2mQDwdCAdQ,1
RT @Gadgets360: Alibaba CEO Daniel Zhang Rules Out Layoffs This Year https://t.co/0V7OhM1grZ,1
Vada pav seller gives earnings to families of soldiers killed in #PulwamaTerrorAttack https://t.co/Pm72O2qFng https://t.co/0YKVZqD6am,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/cy8jBdHjdM",1
RT @NDTVProfit: Gold Prices Drop By 330 Rupees: 5 Things To Know https://t.co/vkqy2eBQh0,1
"""Make love not war"": Hanoi t-shirt designer earns bread from Trump-Kim mania https://t.co/SY4o6LZfSg https://t.co/QhGlCFGpRb",1
